date,kospi_price,kospi_return,anomaly_flag,regime_hmm,regime_cusum,vix,usd_krw,us_10y,inflation_exp,bok_rate,anomaly_frequency_weekly
2023-08-25,2519.139892578125,-0.0073059012806685475,0.0,1.0,0.0,15.68,1324.11,4.25,2.33,3.5,0.0
2023-08-28,2543.409912109375,0.009634248420563818,0.0,1.0,0.0,15.08,1323.2,4.2,2.3,3.5,0.0
2023-08-29,2552.159912109375,0.0034402633874863753,0.0,1.0,0.0,14.45,1321.87,4.12,2.29,3.5,0.0
2023-08-30,2561.219970703125,0.003549957254152636,0.0,1.0,0.0,13.88,1323.42,4.12,2.26,3.5,0.0
2023-08-31,2556.27001953125,-0.0019326536683672568,0.0,1.0,0.0,13.57,1322.43,4.09,2.24,3.5,0.0
2023-09-01,2563.7099609375,0.00291046773204906,0.0,1.0,0.0,13.09,1318.34,4.18,2.26,3.5,0.0
2023-09-04,2584.550048828125,0.008128878932546657,0.0,1.0,1.0,13.82,1318.34,4.18,2.26,3.5,0.0
2023-09-05,2582.179931640625,-0.0009170328075382983,0.0,1.0,1.0,14.01,1330.16,4.27,2.29,3.5,0.0
2023-09-06,2563.340087890625,-0.007296100290745344,0.0,1.0,1.0,14.45,1330.87,4.3,2.3,3.5,0.0
2023-09-07,2548.260009765625,-0.005882979865309057,0.0,1.0,1.0,14.4,1335.03,4.27,2.32,3.5,0.0
2023-09-08,2547.679931640625,-0.00022763694551453106,0.0,1.0,1.0,13.84,1332.83,4.26,2.33,3.5,0.0
2023-09-11,2556.8798828125,0.0036111094873485516,0.0,1.0,1.0,13.8,1331.59,4.29,2.35,3.5,0.0
2023-09-12,2536.580078125,-0.007939287576219978,0.0,1.0,0.0,14.23,1327.29,4.27,2.34,3.5,0.0
2023-09-13,2534.699951171875,-0.0007412054400879331,0.0,1.0,0.0,13.48,1329.7,4.25,2.35,3.5,0.0
2023-09-14,2572.889892578125,0.015066848992755011,0.0,1.0,0.0,12.82,1325.88,4.29,2.34,3.5,0.0
2023-09-15,2601.280029296875,0.011034338002821498,0.0,1.0,1.0,13.79,1325.89,4.33,2.35,3.5,0.0
2023-09-18,2574.719970703125,-0.01021038038758526,0.0,1.0,1.0,14.0,1323.99,4.32,2.36,3.5,0.0
2023-09-19,2559.2099609375,-0.006023959864415618,0.0,1.0,1.0,14.11,1328.13,4.37,2.37,3.5,0.0
2023-09-20,2559.739990234375,0.00020710660905720601,0.0,1.0,1.0,15.14,1330.34,4.35,2.35,3.5,0.0
2023-09-21,2514.969970703125,-0.01749006528086894,0.0,1.0,0.0,17.54,1340.08,4.49,2.38,3.5,0.0
2023-09-22,2508.1298828125,-0.0027197493291392094,0.0,1.0,0.0,17.2,1336.58,4.44,2.37,3.5,0.0
2023-09-25,2495.760009765625,-0.0049319108757653884,0.0,1.0,0.0,16.9,1336.03,4.55,2.37,3.5,0.0
2023-09-26,2462.969970703125,-0.013138298127302384,0.0,1.0,0.0,18.94,1348.69,4.56,2.33,3.5,0.0
2023-09-27,2465.070068359375,0.0008526688027992169,0.0,1.0,0.0,18.22,1349.05,4.61,2.34,3.5,0.0
2023-10-04,2405.68994140625,-0.024088616269088647,1.0,1.0,0.0,18.58,1362.94,4.73,2.33,3.5,0.2
2023-10-05,2403.60009765625,-0.0008687086868636174,0.0,1.0,0.0,18.49,1350.22,4.72,2.31,3.5,0.2
2023-10-06,2408.72998046875,0.002134249710466385,0.0,1.0,0.0,17.45,1350.17,4.78,2.31,3.5,0.2
2023-10-10,2402.580078125,-0.0025531721669164176,0.0,1.0,0.0,17.03,1349.79,4.66,2.32,3.5,0.2
2023-10-11,2450.080078125,0.019770412829307027,0.0,1.0,0.0,16.09,1339.31,4.58,2.32,3.5,0.2
2023-10-12,2479.820068359375,0.012138374782074246,0.0,1.0,1.0,16.69,1338.21,4.7,2.34,3.5,0.0
2023-10-13,2456.14990234375,-0.009545114307944469,0.0,1.0,1.0,19.32,1349.65,4.63,2.34,3.5,0.0
2023-10-16,2436.239990234375,-0.00810614697839751,0.0,1.0,1.0,17.21,1353.67,4.71,2.38,3.5,0.0
2023-10-17,2460.169921875,0.009822485361272948,0.0,1.0,1.0,17.88,1353.6,4.83,2.41,3.5,0.0
2023-10-18,2462.60009765625,0.0009878081020509022,0.0,1.0,1.0,19.22,1349.45,4.91,2.44,3.5,0.0
2023-10-19,2415.800048828125,-0.019004323467974538,0.0,1.0,0.0,21.4,1357.5,4.98,2.49,3.5,0.0
2023-10-20,2375.0,-0.016888835169912575,0.0,1.0,0.0,21.71,1352.92,4.93,2.47,3.5,0.0
2023-10-23,2357.02001953125,-0.007570518092105294,0.0,1.0,0.0,20.37,1353.7,4.86,2.41,3.5,0.0
2023-10-24,2383.510009765625,0.011238763360034154,0.0,1.0,0.0,18.97,1342.68,4.83,2.4,3.5,0.0
2023-10-25,2363.169921875,-0.008533670010735572,0.0,1.0,0.0,20.19,1349.07,4.95,2.43,3.5,0.0
2023-10-26,2299.080078125,-0.027120285831646607,1.0,1.0,0.0,20.68,1359.32,4.86,2.42,3.5,0.2
2023-10-27,2302.81005859375,0.0016223795352929837,0.0,1.0,0.0,21.27,1355.15,4.84,2.42,3.5,0.2
2023-10-30,2310.550048828125,0.0033611066642211807,0.0,1.0,0.0,19.75,1350.98,4.88,2.44,3.5,0.2
2023-10-31,2277.989990234375,-0.014091907946449322,0.0,1.0,0.0,18.14,1351.03,4.88,2.42,3.5,0.2
2023-11-01,2301.56005859375,0.010346870908308992,0.0,1.0,0.0,16.87,1356.94,4.77,2.41,3.5,0.2
2023-11-02,2343.1201171875,0.018057342643990504,0.0,1.0,1.0,15.66,1342.91,4.67,2.4,3.5,0.0
2023-11-03,2368.340087890625,0.01076341350071175,0.0,1.0,1.0,14.91,1322.04,4.57,2.39,3.5,0.0
2023-11-06,2502.3701171875,0.05659239143152339,1.0,0.0,1.0,14.89,1297.94,4.67,2.42,3.5,0.2
2023-11-07,2443.9599609375,-0.02334193325312295,1.0,0.0,0.0,14.81,1308.33,4.58,2.39,3.5,0.4
2023-11-08,2421.6201171875,-0.00914083868273785,0.0,1.0,0.0,14.45,1309.98,4.49,2.34,3.5,0.4
2023-11-09,2427.080078125,0.0022546727699972458,0.0,1.0,0.0,15.29,1309.89,4.62,2.33,3.5,0.4
2023-11-10,2409.659912109375,-0.0071774170834456585,0.0,1.0,0.0,14.17,1309.89,4.61,2.32,3.5,0.4
2023-11-13,2403.760009765625,-0.0024484377708658966,0.0,1.0,0.0,14.76,1324.97,4.63,2.31,3.5,0.2
2023-11-14,2433.25,0.012268275582657084,0.0,1.0,0.0,14.16,1328.74,4.44,2.28,3.5,0.0
2023-11-15,2486.669921875,0.02195414440563037,0.0,1.0,1.0,14.18,1300.34,4.53,2.31,3.5,0.0
2023-11-16,2488.179931640625,0.000607241738174169,0.0,1.0,1.0,14.32,1297.1,4.45,2.27,3.5,0.0
2023-11-17,2469.85009765625,-0.007366763854689928,0.0,1.0,1.0,13.8,1296.21,4.44,2.28,3.5,0.0
2023-11-20,2491.199951171875,0.008644189999986063,0.0,1.0,1.0,13.41,1291.48,4.42,2.3,3.5,0.0
2023-11-21,2510.419921875,0.007715145744958685,0.0,1.0,1.0,13.35,1289.34,4.41,2.25,3.5,0.0
2023-11-22,2511.699951171875,0.000509886527636727,0.0,1.0,1.0,12.85,1300.06,4.42,2.26,3.5,0.0
2023-11-23,2514.9599609375,0.001297929620974081,0.0,1.0,1.0,12.8,1300.06,4.42,2.26,3.5,0.0
2023-11-24,2496.6298828125,-0.007288417473718778,0.0,1.0,1.0,12.46,1306.08,4.47,2.26,3.5,0.0
2023-11-27,2495.659912109375,-0.00038851201365586174,0.0,1.0,1.0,12.69,1304.33,4.39,2.21,3.5,0.0
2023-11-28,2521.760009765625,0.010458194856441727,0.0,1.0,1.0,12.69,1293.71,4.34,2.22,3.5,0.0
2023-11-29,2519.81005859375,-0.0007732500968862244,0.0,1.0,1.0,12.98,1292.74,4.27,2.21,3.5,0.0
2023-11-30,2535.2900390625,0.006143312435775039,0.0,1.0,1.0,12.92,1289.95,4.37,2.23,3.5,0.0
2023-12-01,2505.010009765625,-0.011943418240254688,0.0,1.0,1.0,12.63,1305.45,4.22,2.22,3.5,0.0
2023-12-04,2514.949951171875,0.003968024625650157,0.0,1.0,1.0,13.08,1304.43,4.28,2.21,3.5,0.0
2023-12-05,2494.280029296875,-0.00821882036474264,0.0,1.0,1.0,12.85,1311.47,4.18,2.17,3.5,0.0
2023-12-06,2495.3798828125,0.0004409502953583999,0.0,1.0,1.0,12.97,1313.03,4.12,2.14,3.5,0.0
2023-12-07,2492.070068359375,-0.0013263769880978993,0.0,1.0,0.0,13.06,1325.27,4.14,2.17,3.5,0.0
2023-12-08,2517.85009765625,0.010344825221486165,0.0,1.0,0.0,12.35,1307.11,4.23,2.21,3.5,0.0
2023-12-11,2525.360107421875,0.0029827072599022397,0.0,1.0,0.0,12.63,1316.38,4.23,2.19,3.5,0.0
2023-12-12,2535.27001953125,0.003924158016217261,0.0,1.0,0.0,12.07,1313.75,4.2,2.16,3.5,0.0
2023-12-13,2510.659912109375,-0.009707095193917548,0.0,1.0,0.0,12.19,1319.76,4.04,2.16,3.5,0.0
2023-12-14,2544.179931640625,0.013351079279824818,1.0,1.0,0.0,12.48,1296.11,3.92,2.22,3.5,0.2
2023-12-15,2563.56005859375,0.007617435666441796,0.0,1.0,1.0,12.28,1295.92,3.91,2.22,3.5,0.2
2023-12-18,2566.860107421875,0.0012872914044133044,0.0,1.0,1.0,12.56,1297.63,3.95,2.21,3.5,0.2
2023-12-19,2568.550048828125,0.000658369110713819,0.0,1.0,1.0,12.53,1307.95,3.93,2.19,3.5,0.2
2023-12-20,2614.300048828125,0.017811605431193644,0.0,1.0,1.0,13.67,1299.22,3.86,2.19,3.5,0.2
2023-12-21,2600.02001953125,-0.00546227633789631,0.0,1.0,1.0,13.65,1304.82,3.89,2.19,3.5,0.0
2023-12-22,2599.510009765625,-0.0001961560917969063,0.0,1.0,1.0,13.03,1302.54,3.9,2.19,3.5,0.0
2023-12-26,2602.590087890625,0.00118486873042567,0.0,1.0,1.0,12.99,1294.25,3.89,2.18,3.5,0.0
2023-12-27,2613.5,0.004191944079145138,0.0,1.0,1.0,12.43,1293.38,3.79,2.15,3.5,0.0
2023-12-28,2655.280029296875,0.01598623657810405,0.0,1.0,1.0,12.47,1288.45,3.84,2.16,3.5,0.0
2024-01-02,2669.81005859375,0.005472126908107056,0.0,1.0,1.0,13.2,1300.52,3.95,2.21,3.5,0.0
2024-01-03,2607.31005859375,-0.02340990506003271,0.0,1.0,0.0,14.04,1305.1,3.91,2.2,3.5,0.0
2024-01-04,2587.02001953125,-0.007781981661760362,0.0,1.0,0.0,14.13,1310.39,3.99,2.22,3.5,0.0
2024-01-05,2578.080078125,-0.003455690848449544,0.0,1.0,0.0,13.35,1315.62,4.05,2.22,3.5,0.0
2024-01-08,2567.820068359375,-0.0039797094949381995,0.0,1.0,0.0,13.08,1315.58,4.01,2.22,3.5,0.0
2024-01-09,2561.239990234375,-0.0025625152658005357,0.0,1.0,0.0,12.76,1315.92,4.02,2.22,3.5,0.0
2024-01-10,2541.97998046875,-0.007519798940771039,0.0,1.0,0.0,12.69,1320.42,4.04,2.22,3.5,0.0
2024-01-11,2540.27001953125,-0.0006726885933950877,0.0,1.0,0.0,12.44,1313.04,3.98,2.22,3.5,0.0
2024-01-12,2525.050048828125,-0.005991477514635801,0.0,1.0,0.0,12.7,1313.41,3.96,2.27,3.5,0.0
2024-01-15,2525.989990234375,0.00037224664385804296,0.0,1.0,0.0,13.25,1313.41,3.96,2.27,3.5,0.0
2024-01-16,2497.590087890625,-0.011243077943121627,0.0,1.0,0.0,13.84,1331.5,4.07,2.3,3.5,0.0
2024-01-17,2435.89990234375,-0.0246998840386079,0.0,1.0,0.0,14.79,1344.23,4.1,2.3,3.5,0.0
2024-01-18,2440.0400390625,0.0016996333530645558,0.0,1.0,0.0,14.13,1338.73,4.14,2.34,3.5,0.0
2024-01-19,2472.739990234375,0.013401399423117244,0.0,1.0,0.0,13.3,1338.53,4.15,2.34,3.5,0.0
2024-01-22,2464.35009765625,-0.0033929538128794068,0.0,1.0,0.0,13.19,1338.25,4.11,2.31,3.5,0.0
2024-01-23,2478.610107421875,0.005786519447535943,0.0,1.0,0.0,12.55,1333.76,4.14,2.29,3.5,0.0
2024-01-24,2469.68994140625,-0.003598858081355627,0.0,1.0,0.0,13.14,1337.74,4.18,2.3,3.5,0.0
2024-01-25,2470.340087890625,0.00026325024590123647,0.0,1.0,0.0,13.45,1336.0,4.14,2.29,3.5,0.0
2024-01-26,2478.56005859375,0.003327465211538483,0.0,1.0,0.0,13.26,1336.08,4.15,2.3,3.5,0.0
2024-01-29,2500.64990234375,0.008912369774300766,0.0,1.0,1.0,13.6,1335.5,4.08,2.3,3.5,0.0
2024-01-30,2498.81005859375,-0.0007357462347190591,0.0,1.0,1.0,13.31,1328.93,4.06,2.26,3.5,0.0
2024-01-31,2497.090087890625,-0.000688315903487613,1.0,1.0,1.0,14.35,1334.9,3.99,2.26,3.5,0.2
2024-02-01,2542.4599609375,0.01816909740937711,1.0,1.0,1.0,13.88,1331.78,3.87,2.19,3.5,0.4
2024-02-02,2615.31005859375,0.028653390328863715,1.0,1.0,1.0,13.85,1321.9,4.03,2.21,3.5,0.6
2024-02-05,2591.31005859375,-0.009176732189415726,1.0,1.0,1.0,13.67,1330.98,4.17,2.27,3.5,0.8
2024-02-06,2576.199951171875,-0.0058310688725821125,0.0,1.0,1.0,13.06,1326.83,4.09,2.24,3.5,0.8
2024-02-07,2609.580078125,0.012957118075381135,0.0,1.0,1.0,12.83,1327.37,4.09,2.23,3.5,0.6
2024-02-08,2620.320068359375,0.004115600944536446,0.0,1.0,1.0,12.79,1328.07,4.15,2.24,3.5,0.4
2024-02-13,2649.639892578125,0.011189405665662733,0.0,1.0,1.0,15.85,1327.88,4.31,2.29,3.5,0.2
2024-02-14,2620.419921875,-0.01102790261611497,0.0,1.0,1.0,14.38,1335.06,4.27,2.3,3.5,0.0
2024-02-15,2613.800048828125,-0.00252626420353963,0.0,1.0,1.0,14.01,1333.84,4.24,2.3,3.5,0.0
2024-02-16,2648.760009765625,0.013375147403939414,0.0,1.0,1.0,14.24,1334.96,4.3,2.33,3.5,0.0
2024-02-19,2680.260009765625,0.011892357134607678,1.0,1.0,1.0,14.71,1334.96,4.3,2.33,3.5,0.2
2024-02-20,2657.7900390625,-0.008383504070968772,0.0,1.0,1.0,15.42,1337.25,4.27,2.32,3.5,0.2
2024-02-21,2653.31005859375,-0.0016856036040868716,0.0,1.0,1.0,15.34,1334.95,4.32,2.34,3.5,0.2
2024-02-22,2664.27001953125,0.004130674778095367,0.0,1.0,1.0,14.54,1328.71,4.33,2.31,3.5,0.2
2024-02-23,2667.699951171875,0.0012873813898293118,0.0,1.0,1.0,13.75,1328.71,4.26,2.3,3.5,0.2
2024-02-26,2647.080078125,-0.007729457369378134,0.0,1.0,1.0,13.74,1330.86,4.28,2.31,3.5,0.0
2024-02-27,2625.050048828125,-0.008322388687417193,0.0,1.0,0.0,13.43,1330.86,4.31,2.32,3.5,0.0
2024-02-28,2652.2900390625,0.010376941287856711,0.0,1.0,0.0,13.84,1336.02,4.27,2.33,3.5,0.0
2024-02-29,2642.360107421875,-0.0037439086579440506,0.0,1.0,0.0,13.4,1336.19,4.25,2.33,3.5,0.0
2024-03-04,2674.27001953125,0.012076291955720242,0.0,1.0,0.0,13.49,1331.29,4.22,2.34,3.5,0.0
2024-03-05,2649.39990234375,-0.009299777885502847,0.0,1.0,0.0,14.46,1336.51,4.13,2.32,3.5,0.0
2024-03-06,2641.489990234375,-0.0029855485773883084,0.0,1.0,0.0,14.5,1333.99,4.11,2.3,3.5,0.0
2024-03-07,2647.6201171875,0.002320708000328686,0.0,1.0,0.0,14.44,1324.3,4.09,2.28,3.5,0.0
2024-03-08,2680.35009765625,0.01236203798886315,0.0,1.0,0.0,14.74,1319.28,4.09,2.28,3.5,0.0
2024-03-11,2659.840087890625,-0.007651989112750335,0.0,1.0,0.0,15.22,1312.55,4.1,2.27,3.5,0.0
2024-03-12,2681.81005859375,0.008259884044588661,0.0,1.0,0.0,13.84,1310.82,4.16,2.3,3.5,0.0
2024-03-13,2693.570068359375,0.00438510166965056,0.0,1.0,0.0,13.75,1314.67,4.19,2.3,3.5,0.0
2024-03-14,2718.760009765625,0.00935187901816592,0.0,1.0,1.0,14.4,1318.2,4.29,2.3,3.5,0.0
2024-03-15,2666.840087890625,-0.01909691244850842,1.0,1.0,1.0,14.41,1329.35,4.31,2.32,3.5,0.2
2024-03-18,2685.840087890625,0.007124536670298998,0.0,1.0,1.0,14.33,1333.59,4.34,2.31,3.5,0.2
2024-03-19,2656.169921875,-0.011046884790124278,0.0,1.0,0.0,13.82,1338.28,4.3,2.3,3.5,0.2
2024-03-20,2690.139892578125,0.012789080406100384,0.0,1.0,0.0,13.04,1339.02,4.27,2.31,3.5,0.2
2024-03-21,2754.860107421875,0.024058308276944107,1.0,1.0,1.0,12.92,1322.11,4.27,2.34,3.5,0.4
2024-03-22,2748.56005859375,-0.0022868852074020563,0.0,1.0,1.0,13.06,1338.14,4.22,2.35,3.5,0.2
2024-03-25,2737.570068359375,-0.003998453735807317,0.0,1.0,1.0,13.19,1342.61,4.25,2.33,3.5,0.2
2024-03-26,2757.090087890625,0.007130418233622926,0.0,1.0,1.0,13.24,1344.0,4.24,2.32,3.5,0.2
2024-03-27,2755.110107421875,-0.0007181413757374466,0.0,1.0,1.0,12.78,1348.58,4.2,2.32,3.5,0.2
2024-03-28,2745.820068359375,-0.003371930231562792,0.0,1.0,1.0,13.01,1346.01,4.2,2.32,3.5,0.0
2024-03-29,2746.6298828125,0.00029492626354388207,0.0,1.0,1.0,13.01,1347.08,4.2,2.32,3.5,0.0
2024-04-01,2747.860107421875,0.00044790330764010733,0.0,1.0,1.0,13.65,1348.75,4.33,2.35,3.5,0.0
2024-04-02,2753.159912109375,0.0019287025104317568,0.0,1.0,1.0,14.61,1351.37,4.36,2.36,3.5,0.0
2024-04-03,2706.969970703125,-0.01677706449345362,0.0,1.0,0.0,14.33,1348.5,4.36,2.36,3.5,0.0
2024-04-04,2742.0,0.012940678942136907,0.0,1.0,0.0,16.35,1346.87,4.31,2.34,3.5,0.0
2024-04-05,2714.2099609375,-0.010134952247447093,0.0,1.0,0.0,16.03,1352.58,4.39,2.37,3.5,0.0
2024-04-08,2717.64990234375,0.0012673822054141137,0.0,1.0,0.0,15.19,1353.2,4.42,2.38,3.5,0.0
2024-04-09,2705.159912109375,-0.004595879043729489,0.0,1.0,0.0,14.98,1354.8,4.36,2.36,3.5,0.0
2024-04-11,2706.9599609375,0.0006654130944596659,0.0,1.0,0.0,14.91,1364.19,4.56,2.4,3.5,0.0
2024-04-12,2681.820068359375,-0.009287131298912232,0.0,1.0,0.0,17.31,1374.74,4.5,2.39,3.5,0.0
2024-04-15,2670.429931640625,-0.004247166636245692,0.0,1.0,0.0,19.23,1383.63,4.63,2.43,3.5,0.0
2024-04-16,2609.6298828125,-0.022767887712661805,0.0,1.0,0.0,18.4,1393.92,4.67,2.43,3.5,0.0
2024-04-17,2584.179931640625,-0.009752322097280164,0.0,1.0,0.0,18.21,1385.88,4.59,2.39,3.5,0.0
2024-04-18,2634.699951171875,0.019549729843763686,0.0,1.0,0.0,18.0,1373.42,4.64,2.4,3.5,0.0
2024-04-19,2591.860107421875,-0.016259856736606904,0.0,1.0,0.0,18.71,1376.72,4.62,2.41,3.5,0.0
2024-04-22,2629.43994140625,0.014499175274454101,0.0,1.0,0.0,16.94,1381.84,4.62,2.41,3.5,0.0
2024-04-23,2623.02001953125,-0.002441554862655071,0.0,1.0,0.0,15.69,1379.27,4.61,2.41,3.5,0.0
2024-04-24,2675.75,0.020102774693337322,0.0,1.0,1.0,15.97,1369.86,4.65,2.41,3.5,0.0
2024-04-25,2628.6201171875,-0.017613709357189533,0.0,1.0,1.0,15.37,1369.86,4.7,2.42,3.5,0.0
2024-04-26,2656.330078125,0.010541637704252427,0.0,1.0,1.0,15.03,1375.1,4.67,2.43,3.5,0.0
2024-04-29,2687.43994140625,0.011711595459254598,0.0,1.0,1.0,14.67,1377.35,4.63,2.41,3.5,0.0
2024-04-30,2692.06005859375,0.0017191517906378628,0.0,1.0,1.0,15.65,1381.92,4.69,2.41,3.5,0.0
2024-05-02,2683.64990234375,-0.0031240596669277476,0.0,1.0,1.0,14.68,1375.39,4.58,2.37,3.5,0.0
2024-05-03,2676.6298828125,-0.0026158477397215663,0.0,1.0,1.0,13.49,1363.04,4.5,2.35,3.5,0.0
2024-05-07,2734.360107421875,0.021568250799290256,0.0,1.0,1.0,13.23,1359.45,4.47,2.32,3.5,0.0
2024-05-08,2745.050048828125,0.00390948557844828,0.0,1.0,1.0,13.0,1359.45,4.48,2.31,3.5,0.0
2024-05-09,2712.139892578125,-0.011988909369448297,0.0,1.0,1.0,12.69,1369.74,4.45,2.32,3.5,0.0
2024-05-10,2727.6298828125,0.005711353708842237,0.0,1.0,1.0,12.55,1367.77,4.5,2.34,3.5,0.0
2024-05-13,2727.2099609375,-0.00015395119317540562,0.0,1.0,1.0,13.6,1367.91,4.48,2.33,3.5,0.0
2024-05-14,2730.340087890625,0.0011477396305963339,0.0,1.0,1.0,13.42,1368.77,4.45,2.33,3.5,0.0
2024-05-16,2753.0,0.008299300226324968,0.0,1.0,1.0,12.42,1345.15,4.38,2.31,3.5,0.0
2024-05-17,2724.6201171875,-0.010308711519251723,0.0,1.0,1.0,11.99,1354.83,4.42,2.32,3.5,0.0
2024-05-20,2742.139892578125,0.006430171780684724,0.0,1.0,1.0,12.15,1356.0,4.44,2.33,3.5,0.0
2024-05-21,2724.179931640625,-0.006549615133097486,0.0,1.0,1.0,11.86,1363.54,4.41,2.32,3.5,0.0
2024-05-22,2723.4599609375,-0.00026428896812680236,0.0,1.0,1.0,12.29,1362.36,4.43,2.33,3.5,0.0
2024-05-23,2721.81005859375,-0.000605811125338529,0.0,1.0,1.0,12.77,1362.38,4.47,2.3,3.5,0.0
2024-05-24,2687.60009765625,-0.012568827435069041,0.0,1.0,0.0,11.93,1369.02,4.46,2.32,3.5,0.0
2024-05-27,2722.989990234375,0.013167841677408365,0.0,1.0,0.0,12.36,1369.02,4.46,2.32,3.5,0.0
2024-05-28,2722.85009765625,-5.1374620775979096e-05,0.0,1.0,0.0,12.92,1357.65,4.54,2.34,3.5,0.0
2024-05-29,2677.300048828125,-0.0167288125289502,0.0,1.0,0.0,14.28,1365.07,4.61,2.36,3.5,0.0
2024-05-30,2635.43994140625,-0.015635194658214502,0.0,1.0,0.0,14.47,1365.07,4.55,2.36,3.5,0.0
2024-05-31,2636.52001953125,0.00040982839640180124,0.0,1.0,0.0,12.92,1385.43,4.51,2.35,3.5,0.0
2024-06-03,2682.52001953125,0.017447240930936747,0.0,1.0,0.0,13.11,1375.91,4.41,2.33,3.5,0.0
2024-06-04,2662.10009765625,-0.007612216023114016,0.0,1.0,0.0,13.16,1375.96,4.33,2.31,3.5,0.0
2024-06-05,2689.5,0.010292589060746815,0.0,1.0,0.0,12.63,1372.58,4.29,2.3,3.5,0.0
2024-06-07,2722.669921875,0.012333118377021668,0.0,1.0,1.0,12.22,1366.38,4.43,2.3,3.5,0.0
2024-06-10,2701.169921875,-0.007896660490227081,0.0,1.0,1.0,12.74,1375.71,4.47,2.31,3.5,0.0
2024-06-11,2705.320068359375,0.0015364255505607716,0.0,1.0,1.0,12.85,1375.71,4.39,2.27,3.5,0.0
2024-06-12,2728.169921875,0.008446266222939869,0.0,1.0,1.0,12.04,1378.01,4.31,2.22,3.5,0.0
2024-06-13,2754.889892578125,0.00979410061260455,0.0,1.0,1.0,11.94,1376.11,4.24,2.21,3.5,0.0
2024-06-14,2758.419921875,0.0012813685608217273,0.0,1.0,1.0,12.66,1378.96,4.2,2.17,3.5,0.0
2024-06-17,2744.10009765625,-0.005191314094416866,0.0,1.0,1.0,12.75,1380.5,4.28,2.22,3.5,0.0
2024-06-18,2763.919921875,0.007222704534604274,0.0,1.0,1.0,12.3,1380.88,4.22,2.21,3.5,0.0
2024-06-19,2797.330078125,0.012087961009859871,0.0,1.0,1.0,12.48,1380.88,4.22,2.21,3.5,0.0
2024-06-20,2807.6298828125,0.003682012633419385,0.0,1.0,1.0,13.28,1384.38,4.25,2.25,3.5,0.0
2024-06-21,2784.260009765625,-0.008323701492828017,0.0,1.0,1.0,13.2,1388.17,4.25,2.23,3.5,0.0
2024-06-24,2764.72998046875,-0.007014441621247536,0.0,1.0,1.0,13.33,1389.17,4.25,2.22,3.5,0.0
2024-06-25,2774.389892578125,0.003493980308245881,0.0,1.0,1.0,12.84,1387.16,4.23,2.22,3.5,0.0
2024-06-26,2792.050048828125,0.006365419762104585,0.0,1.0,1.0,12.55,1388.65,4.32,2.26,3.5,0.0
2024-06-27,2784.06005859375,-0.0028616930551543796,0.0,1.0,1.0,12.24,1385.76,4.29,2.26,3.5,0.0
2024-06-28,2797.820068359375,0.004942425621584867,0.0,1.0,1.0,12.44,1376.55,4.36,2.28,3.5,0.0
2024-07-01,2804.31005859375,0.0023196596192052166,0.0,1.0,1.0,12.22,1383.0,4.48,2.32,3.5,0.0
2024-07-02,2780.860107421875,-0.008362110708840187,1.0,1.0,1.0,12.03,1386.55,4.43,2.3,3.5,0.2
2024-07-03,2794.010009765625,0.004728717675748673,0.0,1.0,1.0,12.09,1384.85,4.36,2.27,3.5,0.2
2024-07-04,2824.93994140625,0.011070086196011797,0.0,1.0,1.0,12.26,1384.85,4.36,2.27,3.5,0.2
2024-07-05,2862.22998046875,0.013200294461459317,0.0,1.0,1.0,12.48,1379.87,4.28,2.28,3.5,0.2
2024-07-08,2857.760009765625,-0.001561709133657052,0.0,1.0,1.0,12.37,1382.73,4.28,2.27,3.5,0.2
2024-07-09,2867.3798828125,0.003366228449555475,0.0,1.0,1.0,12.51,1383.39,4.3,2.26,3.5,0.0
2024-07-10,2867.989990234375,0.00021277523272456023,0.0,1.0,1.0,12.85,1383.42,4.28,2.27,3.5,0.0
2024-07-11,2891.35009765625,0.008145114697546862,0.0,1.0,1.0,12.92,1370.85,4.2,2.25,3.5,0.0
2024-07-12,2857.0,-0.0118802969187628,0.0,1.0,1.0,12.46,1374.9,4.18,2.24,3.5,0.0
2024-07-15,2860.919921875,0.0013720412583129171,0.0,1.0,1.0,13.12,1382.97,4.23,2.27,3.5,0.0
2024-07-16,2866.090087890625,0.0018071690773633353,0.0,1.0,1.0,13.19,1384.99,4.17,2.26,3.5,0.0
2024-07-17,2843.2900390625,-0.007955105432469245,0.0,1.0,1.0,14.48,1380.61,4.16,2.26,3.5,0.0
2024-07-18,2824.35009765625,-0.006661276600713917,0.0,1.0,0.0,15.93,1383.85,4.2,2.31,3.5,0.0
2024-07-19,2795.4599609375,-0.010228950278764692,0.0,1.0,0.0,16.52,1389.29,4.25,2.32,3.5,0.0
2024-07-22,2763.510009765625,-0.011429228684484594,0.0,1.0,0.0,14.91,1388.71,4.26,2.3,3.5,0.0
2024-07-23,2774.2900390625,0.003900846842884942,0.0,1.0,0.0,14.72,1385.78,4.25,2.29,3.5,0.0
2024-07-24,2758.7099609375,-0.005615879344131214,0.0,1.0,0.0,18.04,1379.4,4.28,2.28,3.5,0.0
2024-07-25,2710.64990234375,-0.01742120747532938,0.0,1.0,0.0,18.46,1380.57,4.27,2.28,3.5,0.0
2024-07-26,2731.89990234375,0.007839448385284387,0.0,1.0,0.0,16.39,1383.11,4.2,2.27,3.5,0.0
2024-07-29,2765.530029296875,0.012310160750865329,0.0,1.0,0.0,16.6,1381.93,4.17,2.25,3.5,0.0
